ID,Date,BIOINFORMATICS DATA ANALYST,"Los Angeles, CA",Hired,Easy Apply,Month,Total Hired per Month,
11797264,8/13/19 4:31,ECOMMERCE DATA ANALYST,"Burbank, CA",FALSE,FALSE,,,
11797266,8/13/19 5:30,ECOMMERCE DATA ANALYST,"Columbus, OH",FALSE,FALSE,,,
11797268,8/13/19 5:30,ECOMMERCE DATA ANALYST,"Austin, TX",FALSE,FALSE,,,
11797276,8/13/19 6:40,ECOMMERCE DATA ANALYST,"Menlo Park, CA",FALSE,FALSE,,,
11797294,8/13/19 7:00,ECOMMERCE DATA ANALYST,"San Antonio, TX",FALSE,TRUE,,,
11797305,8/13/19 8:00,ECOMMERCE DATA ANALYST,"Dallas, TX",TRUE,FALSE,,,
11797306,8/13/19 8:00,ECOMMERCE DATA ANALYST,"Mountain View, CA",FALSE,FALSE,,,
11797316,8/13/19 8:00,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11797324,8/13/19 8:20,ECOMMERCE DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11797325,8/13/19 8:30,ECOMMERCE DATA ANALYST,"Mountain View, CA",TRUE,FALSE,,,
11797350,8/13/19 8:36,ECOMMERCE DATA ANALYST,"San Antonio, TX",FALSE,FALSE,,,
11797379,8/13/19 8:45,ECOMMERCE DATA ANALYST,"Chandler, AZ",FALSE,FALSE,,,
11797386,8/13/19 8:55,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11797391,8/13/19 9:00,ECOMMERCE DATA ANALYST,"Santa Clara, CA",FALSE,FALSE,,,
11797393,8/13/19 9:30,ECOMMERCE DATA ANALYST,"Hoboken, NJ",FALSE,FALSE,,,
11797400,8/13/19 9:59,ECOMMERCE DATA ANALYST,"Wilmington, DE",TRUE,FALSE,,,
11797403,8/13/19 10:00,ECOMMERCE DATA ANALYST,"Fremont, CA",FALSE,FALSE,,,
11797410,8/13/19 10:13,ECOMMERCE DATA ANALYST,"Chicago, IL",FALSE,TRUE,,,
11797425,8/13/19 10:40,ECOMMERCE DATA ANALYST,"Indianapolis, IN",FALSE,FALSE,,,
11797431,8/13/19 11:14,ECOMMERCE DATA ANALYST,"Weehawken, NJ",FALSE,FALSE,,,
11797433,8/13/19 11:45,ECOMMERCE DATA ANALYST,"Norfolk, VA",FALSE,FALSE,,,
11797434,8/13/19 12:00,ECOMMERCE DATA ANALYST,"Venice, CA",FALSE,FALSE,,,
11797442,8/13/19 12:00,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11797454,8/13/19 12:20,ECOMMERCE DATA ANALYST,"Pasadena, TX",FALSE,FALSE,,,
11797469,8/13/19 12:30,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11797472,8/13/19 12:45,ECOMMERCE DATA ANALYST,"Long Beach, CA",FALSE,TRUE,,,
11797485,8/13/19 12:50,ECOMMERCE DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11797487,8/13/19 12:53,ECOMMERCE DATA ANALYST,"Oakland, CA",FALSE,FALSE,,,
11797494,8/13/19 13:00,ECOMMERCE DATA ANALYST,"Aurora, CO",FALSE,TRUE,,,
11797506,8/13/19 13:00,ECOMMERCE DATA ANALYST,"Inglewood, CA",FALSE,FALSE,,,
11797510,8/13/19 13:00,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11797520,8/13/19 13:00,ECOMMERCE DATA ANALYST,"San Antonio, TX",FALSE,TRUE,,,
11797528,8/13/19 13:01,ECOMMERCE DATA ANALYST,"Cerritos, CA",FALSE,FALSE,,,
11797530,8/13/19 14:00,ECOMMERCE DATA ANALYST,"Irving, TX",FALSE,FALSE,,,
11797553,8/13/19 15:00,ECOMMERCE DATA ANALYST,"Dallas, TX",FALSE,FALSE,,,
11797587,8/13/19 15:00,ECOMMERCE DATA ANALYST,"Chandler, AZ",TRUE,FALSE,,,
11797588,8/13/19 15:10,ECOMMERCE DATA ANALYST,"Seattle, WA",FALSE,FALSE,,,
11797611,8/13/19 15:16,ECOMMERCE DATA ANALYST,"Jacksonville, FL",FALSE,TRUE,,,
11797621,8/13/19 15:20,ECOMMERCE DATA ANALYST,"Itasca, IL",FALSE,FALSE,,,
11797644,8/13/19 15:30,ECOMMERCE DATA ANALYST,"San Francisco, CA",FALSE,TRUE,,,
11797645,8/13/19 15:30,ECOMMERCE DATA ANALYST,"Fort Worth, TX",FALSE,FALSE,,,
11797662,8/13/19 16:00,ECOMMERCE DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11797686,8/13/19 16:00,ECOMMERCE DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11797692,8/13/19 16:00,ECOMMERCE DATA ANALYST,"Charlotte, NC",FALSE,FALSE,,,
11797704,8/13/19 16:20,ECOMMERCE DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11797726,8/13/19 16:56,ECOMMERCE DATA ANALYST,"Jacksonville, FL",TRUE,FALSE,,,
11797739,8/13/19 17:00,ECOMMERCE DATA ANALYST,"Santa Clara, CA",TRUE,FALSE,,,
11797752,8/13/19 17:20,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11797774,8/13/19 17:30,ECOMMERCE DATA ANALYST,"Grapevine, TX",TRUE,FALSE,,,
11797784,8/13/19 17:30,ECOMMERCE DATA ANALYST,"Horsham, PA",TRUE,FALSE,,,
11797785,8/13/19 18:00,ECOMMERCE DATA ANALYST,"Hampton, VA",FALSE,FALSE,,,
11797794,8/13/19 18:00,ECOMMERCE DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11797795,8/13/19 18:17,ECOMMERCE DATA ANALYST,"Irving, TX",FALSE,TRUE,,,
11797810,8/13/19 18:30,ECOMMERCE DATA ANALYST,"Arlington, TX",FALSE,FALSE,,,
11797814,8/13/19 18:30,ECOMMERCE DATA ANALYST,"San Mateo, CA",FALSE,FALSE,,,
11797837,8/13/19 19:00,ECOMMERCE DATA ANALYST,"Burbank, CA",TRUE,FALSE,,,
11797839,8/13/19 19:00,ECOMMERCE DATA ANALYST,"Fremont, CA",FALSE,FALSE,,,
11797848,8/13/19 19:00,ECOMMERCE DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11797850,8/13/19 19:03,ECOMMERCE DATA ANALYST,"Wilmington, DE",FALSE,TRUE,,,
11797859,8/13/19 19:08,ECOMMERCE DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11797879,8/13/19 19:10,ECOMMERCE DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11797881,8/13/19 19:12,ECOMMERCE DATA ANALYST,"Woodridge, IL",FALSE,FALSE,,,
11797897,8/13/19 19:30,ECOMMERCE DATA ANALYST,"Los Angeles, CA",TRUE,FALSE,,,
11797947,8/13/19 19:30,ECOMMERCE DATA ANALYST,"San Antonio, TX",FALSE,FALSE,,,
11797948,8/13/19 19:36,ECOMMERCE DATA ANALYST,"Chicago, IL",TRUE,FALSE,,,
11797956,8/13/19 20:21,ECOMMERCE DATA ANALYST,"Redwood City, CA",FALSE,FALSE,,,
11797959,8/13/19 20:30,ECOMMERCE DATA ANALYST,"San Antonio, TX",FALSE,TRUE,,,
11797976,8/13/19 20:30,ECOMMERCE DATA ANALYST,"Houston, TX",FALSE,TRUE,,,
11797978,8/13/19 20:30,ECOMMERCE DATA ANALYST,"San Francisco, CA",FALSE,TRUE,,,
11797982,8/13/19 20:58,ECOMMERCE DATA ANALYST,"Jacksonville, FL",TRUE,FALSE,,,
11797984,8/13/19 21:00,ECOMMERCE DATA ANALYST,"Sunnyvale, CA",TRUE,FALSE,,,
11797997,8/13/19 21:00,ECOMMERCE DATA ANALYST,"Huntersville, NC",FALSE,FALSE,,,
11798013,8/13/19 21:00,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11798020,8/13/19 21:00,ECOMMERCE DATA ANALYST,"Burbank, CA",FALSE,TRUE,,,
11798032,8/13/19 21:00,ECOMMERCE DATA ANALYST,"Austin, TX",FALSE,FALSE,,,
11798039,8/13/19 21:00,ECOMMERCE DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11798054,8/13/19 21:00,ECOMMERCE DATA ANALYST,"Burlingame, KS",FALSE,FALSE,,,
11798063,8/13/19 21:30,ECOMMERCE DATA ANALYST,"Dallas, TX",FALSE,TRUE,,,
11798067,8/13/19 22:39,ECOMMERCE DATA ANALYST,"Santa Clara, CA",FALSE,FALSE,,,
11798074,8/13/19 22:45,ECOMMERCE DATA ANALYST,"San Rafael, CA",FALSE,FALSE,,,
11798078,8/13/19 22:46,ECOMMERCE DATA ANALYST,"Indianapolis, IN",FALSE,FALSE,,,
11798084,8/13/19 23:03,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11798085,8/13/19 23:22,ECOMMERCE DATA ANALYST,"Glendale, CA",TRUE,FALSE,,,
11798088,8/14/19 0:00,ECOMMERCE DATA ANALYST,"Fort Mill, SC",FALSE,FALSE,,,
11798093,8/14/19 0:18,ECOMMERCE DATA ANALYST,"Columbus, OH",FALSE,FALSE,,,
11798098,8/14/19 0:48,ECOMMERCE DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11798106,8/14/19 1:00,ECOMMERCE DATA ANALYST,"Redmond, WA",TRUE,TRUE,,,
11798112,8/14/19 2:00,ECOMMERCE DATA ANALYST,"San Antonio, TX",FALSE,TRUE,,,
11798119,8/14/19 3:00,ECOMMERCE DATA ANALYST,"Tempe, AZ",FALSE,FALSE,,,
11798125,8/14/19 3:30,ECOMMERCE DATA ANALYST,"Chicago, IL",TRUE,TRUE,,,
11798131,8/14/19 4:10,ECOMMERCE DATA ANALYST,"Columbus, OH",TRUE,FALSE,,,
11798133,8/14/19 4:25,ECOMMERCE DATA ANALYST,"Jersey City, NJ",FALSE,FALSE,,,
11798139,8/14/19 6:20,ECOMMERCE DATA ANALYST,"Chicago, IL",FALSE,TRUE,,,
11798164,8/14/19 7:00,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11798170,8/14/19 7:25,ECOMMERCE DATA ANALYST,"Whittier, CA",FALSE,FALSE,,,
11798184,8/14/19 7:30,ECOMMERCE DATA ANALYST,"San Francisco, CA",TRUE,FALSE,,,
11798186,8/14/19 7:44,ECOMMERCE DATA ANALYST,"Phoenix, AZ",FALSE,TRUE,,,
11798190,8/14/19 8:00,ECOMMERCE DATA ANALYST,"Brea, CA",TRUE,TRUE,,,
11798193,8/14/19 8:00,ECOMMERCE DATA ANALYST,"Burbank, CA",FALSE,FALSE,,,
11798206,8/14/19 8:45,ECOMMERCE DATA ANALYST,"Greenwood Village, Arapahoe, CO",FALSE,FALSE,,,
11798210,8/14/19 9:00,ECOMMERCE DATA ANALYST,"Palo Alto, CA",FALSE,FALSE,,,
11798223,8/14/19 9:21,ECOMMERCE DATA ANALYST,"Palo Alto, CA",FALSE,FALSE,,,
11798244,8/14/19 9:32,ECOMMERCE DATA ANALYST,"Oakland, CA",FALSE,FALSE,,,
11798253,8/14/19 9:35,ECOMMERCE DATA ANALYST,"Santa Monica, CA",FALSE,FALSE,,,
11798254,8/14/19 9:55,ECOMMERCE DATA ANALYST,"Englewood, CO",FALSE,FALSE,,,
11798255,8/14/19 10:30,ECOMMERCE DATA ANALYST,"Franklin Lakes, NJ",FALSE,FALSE,,,
11798264,8/14/19 10:43,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11798284,8/14/19 11:00,ECOMMERCE DATA ANALYST,"Dallas, TX",FALSE,FALSE,,,
11798289,8/14/19 12:00,ECOMMERCE DATA ANALYST,"Chicago, IL",FALSE,TRUE,,,
11798294,8/14/19 12:00,ECOMMERCE DATA ANALYST,"Mountain View, CA",FALSE,FALSE,,,
11798296,8/14/19 12:29,ECOMMERCE DATA ANALYST,"Franklin Lakes, NJ",FALSE,FALSE,,,
11798299,8/14/19 12:50,ECOMMERCE DATA ANALYST,"Seattle, WA",FALSE,FALSE,,,
11798315,8/14/19 13:00,ECOMMERCE DATA ANALYST,"Phoenix, AZ",FALSE,FALSE,,,
11798322,8/14/19 13:41,ECOMMERCE DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11798331,8/14/19 14:00,ECOMMERCE DATA ANALYST,"San Francisco, CA",TRUE,FALSE,,,
11798358,8/14/19 14:00,ECOMMERCE DATA ANALYST,"Ridley Park, PA",TRUE,FALSE,,,
11798362,8/14/19 14:00,ECOMMERCE DATA ANALYST,"San Francisco, CA",TRUE,FALSE,,,
11798363,8/14/19 14:10,ECOMMERCE DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11798380,8/14/19 14:25,ECOMMERCE DATA ANALYST,"San Diego, CA",FALSE,FALSE,,,
11798391,8/14/19 14:30,ECOMMERCE DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11798434,8/14/19 14:30,ECOMMERCE DATA ANALYST,"Austin, TX",TRUE,FALSE,,,
11798499,8/14/19 14:40,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11798501,8/14/19 15:00,ECOMMERCE DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11798504,8/14/19 15:20,ECOMMERCE DATA ANALYST,"Glendale, AZ",FALSE,TRUE,,,
11798534,8/14/19 15:30,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11798540,8/14/19 15:56,ECOMMERCE DATA ANALYST,"Redmond, WA",FALSE,FALSE,,,
11798541,8/14/19 16:00,ECOMMERCE DATA ANALYST,"San Diego, CA",FALSE,FALSE,,,
11798549,8/14/19 16:00,ECOMMERCE DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11798563,8/14/19 16:00,ECOMMERCE DATA ANALYST,"Jersey City, NJ",FALSE,FALSE,,,
11798566,8/14/19 16:00,ECOMMERCE DATA ANALYST,"Salt Lake City, UT",FALSE,FALSE,,,
11798571,8/14/19 16:07,ECOMMERCE DATA ANALYST,"Dallas, TX",FALSE,TRUE,,,
11798578,8/14/19 16:16,ECOMMERCE DATA ANALYST,"Chicago, IL",TRUE,TRUE,,,
11798584,8/14/19 16:30,ECOMMERCE DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11798594,8/14/19 16:30,ECOMMERCE DATA ANALYST,"Columbus, OH",FALSE,FALSE,,,
11798596,8/14/19 16:40,ECOMMERCE DATA ANALYST,"Houston, TX",TRUE,FALSE,,,
11798600,8/14/19 17:00,ECOMMERCE DATA ANALYST,"El Cajon, CA",TRUE,FALSE,,,
11798607,8/14/19 17:00,ECOMMERCE DATA ANALYST,"Burbank, CA",FALSE,FALSE,,,
11798611,8/14/19 17:00,ECOMMERCE DATA ANALYST,"Tempe, AZ",FALSE,FALSE,,,
11798619,8/14/19 17:01,ECOMMERCE DATA ANALYST,"Burbank, CA",FALSE,FALSE,,,
11798635,8/14/19 17:30,ECOMMERCE DATA ANALYST,"Austin, TX",TRUE,FALSE,,,
11798637,8/14/19 17:45,ECOMMERCE DATA ANALYST,"Downers Grove, IL",TRUE,FALSE,,,
11798656,8/14/19 18:00,ECOMMERCE DATA ANALYST,"Hercules, CA",FALSE,FALSE,,,
11798696,8/14/19 18:22,ECOMMERCE DATA ANALYST,"Denver, CO",FALSE,FALSE,,,
11798701,8/14/19 18:30,ECOMMERCE DATA ANALYST,"Austin, TX",FALSE,FALSE,,,
11798713,8/14/19 18:37,ECOMMERCE DATA ANALYST,"Lewisville, TX",TRUE,FALSE,,,
11798716,8/14/19 18:55,ECOMMERCE DATA ANALYST,"Los Angeles, CA",FALSE,TRUE,,,
11798725,8/14/19 19:00,ECOMMERCE DATA ANALYST,"Pasadena, CA",FALSE,TRUE,,,
11798747,8/14/19 19:01,ECOMMERCE DATA ANALYST,"Cupertino, CA",FALSE,FALSE,,,
11798756,8/14/19 19:18,ECOMMERCE DATA ANALYST,"Harrison, NY",FALSE,FALSE,,,
11798774,8/14/19 19:28,ECOMMERCE DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11798777,8/14/19 20:00,ECOMMERCE DATA ANALYST,"Phoenix, AZ",FALSE,TRUE,,,
11798781,8/14/19 20:50,ECOMMERCE DATA ANALYST,"Columbus, OH",FALSE,FALSE,,,
11798787,8/14/19 21:00,ECOMMERCE DATA ANALYST,"Malvern, PA",TRUE,FALSE,,,
11798808,8/14/19 21:51,ECOMMERCE DATA ANALYST,"Salt Lake City, UT",FALSE,FALSE,,,
11798825,8/14/19 21:53,ECOMMERCE DATA ANALYST,"Jacksonville, FL",TRUE,FALSE,,,
11798833,8/14/19 22:53,ECOMMERCE DATA ANALYST,"Chandler, AZ",FALSE,FALSE,,,
11798837,8/14/19 23:00,ECOMMERCE DATA ANALYST,"Mountain View, CA",TRUE,FALSE,,,
11798843,8/14/19 23:15,ECOMMERCE DATA ANALYST,"Norfolk, VA",TRUE,FALSE,,,
11798853,8/14/19 23:19,ECOMMERCE DATA ANALYST,"Plano, TX",FALSE,FALSE,,,
11798858,8/15/19 0:00,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11798861,8/15/19 0:00,ECOMMERCE DATA ANALYST,"Panorama City, CA",FALSE,FALSE,,,
11798863,8/15/19 0:01,ECOMMERCE DATA ANALYST,"San Mateo, CA",FALSE,FALSE,,,
11798864,8/15/19 0:24,ECOMMERCE DATA ANALYST,"Fort Worth, TX",FALSE,TRUE,,,
11798870,8/15/19 0:45,ECOMMERCE DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11798880,8/15/19 1:15,ECOMMERCE DATA ANALYST,"Chicago, IL",TRUE,FALSE,,,
11798888,8/15/19 2:02,ECOMMERCE DATA ANALYST,"Dublin, OH",FALSE,FALSE,,,
11798890,8/15/19 3:00,ECOMMERCE DATA ANALYST,"Malvern, PA",FALSE,TRUE,,,
11798902,8/15/19 4:20,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11798921,8/15/19 5:45,ECOMMERCE DATA ANALYST,"Plano, TX",FALSE,FALSE,,,
11798923,8/15/19 5:58,ECOMMERCE DATA ANALYST,"Austin, TX",FALSE,TRUE,,,
11798943,8/15/19 6:00,ECOMMERCE DATA ANALYST,"Menlo Park, CA",FALSE,TRUE,,,
11798947,8/15/19 7:30,ECOMMERCE DATA ANALYST,"Duarte, CA",FALSE,FALSE,,,
11798953,8/15/19 8:00,ECOMMERCE DATA ANALYST,"Chicago, IL",TRUE,FALSE,,,
11798963,8/15/19 8:00,ECOMMERCE DATA ANALYST,"Indianapolis, IN",FALSE,TRUE,,,
11798964,8/15/19 8:45,ECOMMERCE DATA ANALYST,"Dallas, TX",FALSE,TRUE,,,
11798984,8/15/19 9:00,ECOMMERCE DATA ANALYST,"Denver, CO",TRUE,FALSE,,,
11798985,8/15/19 9:00,ECOMMERCE DATA ANALYST,"Charlotte, NC",TRUE,FALSE,,,
11798988,8/15/19 9:05,ECOMMERCE DATA ANALYST,"Jersey City, NJ",FALSE,TRUE,,,
11799003,8/15/19 9:20,ECOMMERCE DATA ANALYST,"Mountain View, CA",TRUE,FALSE,,,
11799019,8/15/19 9:27,ECOMMERCE DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11799020,8/15/19 10:00,ECOMMERCE DATA ANALYST,"Lakewood, CO",FALSE,FALSE,,,
11799031,8/15/19 10:40,ECOMMERCE DATA ANALYST,"Richardson, TX",FALSE,FALSE,,,
11799044,8/15/19 11:00,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11799093,8/15/19 11:00,ECOMMERCE DATA ANALYST,"Grapevine, TX",FALSE,FALSE,,,
11799105,8/15/19 11:07,ECOMMERCE DATA ANALYST,"Hampton, VA",TRUE,TRUE,,,
11799118,8/15/19 11:28,ECOMMERCE DATA ANALYST,"Doylestown, PA",FALSE,FALSE,,,
11799151,8/15/19 11:30,ECOMMERCE DATA ANALYST,"Houston, TX",FALSE,TRUE,,,
11799152,8/15/19 11:40,ECOMMERCE DATA ANALYST,"Redmond, WA",FALSE,FALSE,,,
11799158,8/15/19 11:50,ECOMMERCE DATA ANALYST,"Northridge, CA",FALSE,FALSE,,,
11799161,8/15/19 12:00,ECOMMERCE DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11799195,8/15/19 12:00,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11799198,8/15/19 12:00,ECOMMERCE DATA ANALYST,"Santa Monica, CA",FALSE,FALSE,,,
11799201,8/15/19 12:30,ECOMMERCE DATA ANALYST,"San Jose, CA",FALSE,FALSE,,,
11799204,8/15/19 12:50,ECOMMERCE DATA ANALYST,"San Antonio, TX",FALSE,FALSE,,,
11799215,8/15/19 13:19,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11799225,8/15/19 13:22,ECOMMERCE DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11799230,8/15/19 13:30,ECOMMERCE DATA ANALYST,"Fairfield, NJ",TRUE,FALSE,,,
11799233,8/15/19 14:00,ECOMMERCE DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11799234,8/15/19 14:00,ECOMMERCE DATA ANALYST,"Mountain View, CA",FALSE,FALSE,,,
11799237,8/15/19 14:00,ECOMMERCE DATA ANALYST,"Charlotte, NC",FALSE,FALSE,,,
11799250,8/15/19 14:20,ECOMMERCE DATA ANALYST,"Downers Grove, IL",FALSE,FALSE,,,
11799273,8/15/19 14:25,ECOMMERCE DATA ANALYST,"Greenwood Village, Arapahoe, CO",FALSE,FALSE,,,
11799277,8/15/19 14:30,ECOMMERCE DATA ANALYST,"Austin, TX",TRUE,TRUE,,,
11799335,8/15/19 14:30,ECOMMERCE DATA ANALYST,"Wayne, PA",TRUE,FALSE,,,
11799346,8/15/19 14:58,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11799390,8/15/19 15:00,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11799393,8/15/19 15:22,ECOMMERCE DATA ANALYST,"Phoenix, AZ",FALSE,FALSE,,,
11799417,8/15/19 15:32,ECOMMERCE DATA ANALYST,"Chicago, IL",TRUE,TRUE,,,
11799419,8/15/19 15:55,ECOMMERCE DATA ANALYST,"Chicago, IL",FALSE,TRUE,,,
11799435,8/15/19 16:00,ECOMMERCE DATA ANALYST,"Columbus, OH",FALSE,FALSE,,,
11799458,8/15/19 16:30,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11799464,8/15/19 16:30,ECOMMERCE DATA ANALYST,"San Mateo, CA",TRUE,FALSE,,,
11799497,8/15/19 16:30,ECOMMERCE DATA ANALYST,"Long Beach, CA",FALSE,TRUE,,,
11799516,8/15/19 16:45,ECOMMERCE DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11799532,8/15/19 17:00,ECOMMERCE DATA ANALYST,"Santa Monica, CA",FALSE,FALSE,,,
11799539,8/15/19 17:28,ECOMMERCE DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11799562,8/15/19 17:47,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11799572,8/15/19 18:00,ECOMMERCE DATA ANALYST,"Philadelphia, PA",TRUE,FALSE,,,
11799576,8/15/19 18:55,ECOMMERCE DATA ANALYST,"Woodland Hills, CA",TRUE,FALSE,,,
11799592,8/15/19 19:00,ECOMMERCE DATA ANALYST,"South San Francisco, CA",FALSE,FALSE,,,
11799610,8/15/19 19:10,ECOMMERCE DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11799690,8/15/19 19:30,ECOMMERCE DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11799716,8/15/19 19:30,ECOMMERCE DATA ANALYST,"San Antonio, TX",FALSE,TRUE,,,
11799719,8/15/19 19:35,ECOMMERCE DATA ANALYST,"Alameda, CA",FALSE,FALSE,,,
11799722,8/15/19 20:00,ECOMMERCE DATA ANALYST,"Doylestown, PA",FALSE,TRUE,,,
11799731,8/15/19 20:00,ECOMMERCE DATA ANALYST,"Moorestown, NJ",TRUE,FALSE,,,
11799746,8/15/19 20:02,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11799752,8/15/19 20:24,ECOMMERCE DATA ANALYST,"Emeryville, CA",FALSE,FALSE,,,
11799760,8/15/19 20:35,ECOMMERCE DATA ANALYST,"Burbank, CA",FALSE,FALSE,,,
11799763,8/15/19 20:37,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11799775,8/15/19 21:00,ECOMMERCE DATA ANALYST,"Charlotte, NC",FALSE,FALSE,,,
11799783,8/15/19 21:00,ECOMMERCE DATA ANALYST,"Hermosa Beach, CA",FALSE,FALSE,,,
11799787,8/15/19 21:40,ECOMMERCE DATA ANALYST,"Chester Township, PA",FALSE,FALSE,,,
11799803,8/15/19 22:00,ECOMMERCE DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11799815,8/15/19 22:00,ECOMMERCE DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11799823,8/15/19 22:10,ECOMMERCE DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11799844,8/15/19 22:15,ECOMMERCE DATA ANALYST,"Weehawken, NJ",FALSE,FALSE,,,
11799850,8/15/19 22:19,ECOMMERCE DATA ANALYST,"Austin, TX",TRUE,FALSE,,,
11799862,8/15/19 22:28,ECOMMERCE DATA ANALYST,"Philadelphia, PA",FALSE,FALSE,,,
11799868,8/15/19 22:37,ECOMMERCE DATA ANALYST,"San Diego, CA",FALSE,FALSE,,,
11799871,8/15/19 23:00,ECOMMERCE DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11799911,8/16/19 0:00,ECOMMERCE DATA ANALYST,"Pasadena, CA",FALSE,FALSE,,,
11799927,8/16/19 0:01,ECOMMERCE DATA ANALYST,"Oakland, CA",FALSE,TRUE,,,
11799936,8/16/19 0:18,ECOMMERCE DATA ANALYST,"Mooresville, NC",FALSE,FALSE,,,
11799944,8/16/19 1:00,ECOMMERCE DATA ANALYST,"San Diego, CA",TRUE,FALSE,,,
11799950,8/16/19 1:14,ECOMMERCE DATA ANALYST,"El Segundo, CA",FALSE,FALSE,,,
11799960,8/16/19 1:29,ECOMMERCE DATA ANALYST,"Northbrook, IL",FALSE,FALSE,,,
11799967,8/16/19 1:30,ECOMMERCE DATA ANALYST,"Chicago, IL",TRUE,FALSE,,,
11800003,8/16/19 4:00,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11800017,8/16/19 4:30,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11800025,8/16/19 4:36,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11800029,8/16/19 4:59,ECOMMERCE DATA ANALYST,"San Diego, CA",FALSE,FALSE,,,
11800036,8/16/19 5:00,ECOMMERCE DATA ANALYST,"Plano, TX",TRUE,FALSE,,,
11800053,8/16/19 5:30,ECOMMERCE DATA ANALYST,"Columbus, OH",TRUE,FALSE,,,
11800083,8/16/19 6:00,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11800087,8/16/19 6:00,ECOMMERCE DATA ANALYST,"Burbank, CA",FALSE,FALSE,,,
11800099,8/16/19 6:45,ECOMMERCE DATA ANALYST,"Chicago, IL",FALSE,TRUE,,,
11800120,8/16/19 8:00,ECOMMERCE DATA ANALYST,"Centennial, CO",FALSE,FALSE,,,
11800126,8/16/19 8:05,ECOMMERCE DATA ANALYST,"Phoenix, AZ",FALSE,FALSE,,,
11800127,8/16/19 8:40,ECOMMERCE DATA ANALYST,"Fremont, CA",FALSE,FALSE,,,
